bar_time,ticks_in_bar,open,high,low,idx_high,idx_low,order,running_hash
2026.07.09 21:55:00,934,1.14333,1.14342,1.14333,398,0,LOW_FIRST,8142286955530477058
2026.07.09 22:00:00,978,1.14337,1.14346,1.14320,88,857,HIGH_FIRST,4509585962921321217
2026.07.09 22:05:00,627,1.14324,1.14331,1.14312,128,609,HIGH_FIRST,9056662168125696416
2026.07.09 22:10:00,493,1.14315,1.14317,1.14306,433,153,LOW_FIRST,10844397679250669629
2026.07.09 22:15:00,759,1.14315,1.14324,1.14312,585,391,LOW_FIRST,16691068189110939336
2026.07.09 22:20:00,528,1.14320,1.14325,1.14301,37,516,HIGH_FIRST,714087521688945355
2026.07.09 22:25:00,676,1.14301,1.14302,1.14287,6,272,HIGH_FIRST,8618350649762871698
2026.07.09 22:30:00,949,1.14291,1.14294,1.14264,45,894,HIGH_FIRST,17519734168661351319
2026.07.09 22:35:00,1123,1.14271,1.14292,1.14271,745,0,LOW_FIRST,10316164619726483960
2026.07.09 22:40:00,774,1.14286,1.14292,1.14262,134,691,HIGH_FIRST,1944242093140646831
2026.07.09 22:45:00,650,1.14273,1.14277,1.14265,18,354,HIGH_FIRST,11986394178854401604
2026.07.09 22:50:00,675,1.14270,1.14277,1.14264,353,594,HIGH_FIRST,17524783018591111657
2026.07.09 22:55:00,1188,1.14265,1.14285,1.14253,895,443,LOW_FIRST,461987102986134253
2026.07.09 23:00:00,915,1.14276,1.14289,1.14272,170,11,LOW_FIRST,11315507090884067775
2026.07.09 23:05:00,524,1.14280,1.14293,1.14276,264,152,LOW_FIRST,3292274198633120270
2026.07.09 23:10:00,305,1.14292,1.14301,1.14284,252,124,LOW_FIRST,17266747646983145215
2026.07.09 23:15:00,214,1.14297,1.14303,1.14289,147,38,LOW_FIRST,9676252083586998045
2026.07.09 23:20:00,318,1.14299,1.14301,1.14280,53,144,HIGH_FIRST,17137120392276913600
2026.07.09 23:25:00,564,1.14298,1.14303,1.14284,8,484,HIGH_FIRST,439430197812170754
2026.07.09 23:30:00,431,1.14290,1.14299,1.14287,161,24,LOW_FIRST,5619480973781915560
2026.07.09 23:35:00,425,1.14297,1.14301,1.14293,74,196,HIGH_FIRST,14869894869188936805
2026.07.09 23:40:00,446,1.14296,1.14299,1.14286,420,373,LOW_FIRST,11059331317762696162
2026.07.09 23:45:00,576,1.14297,1.14298,1.14284,2,228,HIGH_FIRST,9173782257906714445
2026.07.09 23:50:00,620,1.14292,1.14297,1.14279,588,540,LOW_FIRST,3755478006854736476
2026.07.09 23:55:00,649,1.14292,1.14304,1.14290,470,5,LOW_FIRST,2902195103736716685
