trade_id,pattern_id,direction,candle_1,candle_2,candle_3,signal_time,entry_time,reference,sweep,rejection,entry,stop,target,theo_lot,capped_lot,final_lot,planned_risk,actual_risk,margin_req,margin_avail,exit_time,exit_price,exit_reason,pnl,R
11,P1_EURUSD_1704189600,BUY,2024.01.02 09:50:00,2024.01.02 09:55:00,2024.01.02 10:00:00,2024.01.02 10:00:00,2024.01.02 10:05:00,1.10222,1.10151,1.10270,1.10270,1.10146,1.10518,0.79,0.79,0.79,98.16,97.96,871.13,9815.51,2024.01.02 11:46:06,1.10146,STOP,-97.96,-1.000
12,P1_EURUSD_1704195900,BUY,2024.01.02 11:35:00,2024.01.02 11:40:00,2024.01.02 11:45:00,2024.01.02 11:45:00,2024.01.02 11:50:00,1.10283,1.10190,1.10190,1.10191,1.10185,1.10203,16.19,3.28,3.28,97.18,19.68,4228.53,9717.55,2024.01.02 11:50:03,1.10185,STOP,-19.68,-1.000
13,P1_EURUSD_1704197700,BUY,2024.01.02 12:05:00,2024.01.02 12:10:00,2024.01.02 12:15:00,2024.01.02 12:15:00,2024.01.02 12:20:00,1.10052,1.09971,1.10022,1.10022,1.09966,1.10134,1.73,1.73,1.73,96.98,96.88,1903.38,9697.87,2024.01.02 13:12:19,1.09965,STOP,-98.61,-1.018
14,P1_EURUSD_1704201600,BUY,2024.01.02 13:10:00,2024.01.02 13:15:00,2024.01.02 13:20:00,2024.01.02 13:20:00,2024.01.02 13:25:00,1.09894,1.09816,1.09833,1.09833,1.09811,1.09877,4.36,4.36,4.36,95.99,95.92,6577.44,9599.26,2024.01.02 13:26:57,1.09811,STOP,-95.92,-1.000
15,P1_EURUSD_1704203400,BUY,2024.01.02 13:40:00,2024.01.02 13:45:00,2024.01.02 13:50:00,2024.01.02 13:50:00,2024.01.02 13:55:00,1.09704,1.09667,1.09688,1.09689,1.09662,1.09743,3.51,3.51,3.51,95.03,94.77,4700.17,9503.34,2024.01.02 14:18:27,1.09662,STOP,-94.77,-1.000
16,P1_EURUSD_1704205500,BUY,2024.01.02 14:15:00,2024.01.02 14:20:00,2024.01.02 14:25:00,2024.01.02 14:25:00,2024.01.02 14:30:00,1.09650,1.09611,1.09657,1.09658,1.09606,1.09762,1.80,1.80,1.80,94.09,93.60,1973.84,9408.57,2024.01.02 14:37:06,1.09605,STOP,-95.40,-1.019
17,P2_EURUSD_1704213600,SELL,2024.01.02 16:30:00,2024.01.02 16:35:00,2024.01.02 16:40:00,2024.01.02 16:40:00,2024.01.02 16:45:00,1.09575,1.09609,1.09571,1.09571,1.09614,1.09485,2.16,2.16,2.16,93.13,92.88,2366.73,9313.17,2024.01.02 16:45:23,1.09616,STOP,-97.20,-1.047
18,P1_EURUSD_1704218400,BUY,2024.01.02 17:50:00,2024.01.02 17:55:00,2024.01.02 18:00:00,2024.01.02 18:00:00,2024.01.02 18:05:00,1.09462,1.09407,1.09443,1.09443,1.09402,1.09525,2.24,2.24,2.24,92.16,91.84,2451.52,9215.97,2024.01.02 18:09:04,1.09527,TARGET,188.16,2.049
19,P2_EURUSD_1704219300,SELL,2024.01.02 18:05:00,2024.01.02 18:10:00,2024.01.02 18:15:00,2024.01.02 18:15:00,2024.01.02 18:20:00,1.09530,1.09583,1.09581,1.09581,1.09588,1.09567,13.43,3.31,3.31,94.04,23.17,4254.26,9404.13,2024.01.02 18:20:00,1.09589,STOP,-26.48,-1.143
20,P2_EURUSD_1704219900,SELL,2024.01.02 18:15:00,2024.01.02 18:20:00,2024.01.02 18:25:00,2024.01.02 18:25:00,2024.01.02 18:30:00,1.09591,1.09607,1.09582,1.09581,1.09612,1.09519,3.02,3.02,3.02,93.78,93.62,3618.69,9377.65,2024.01.02 18:36:17,1.09519,TARGET,187.24,2.000
21,P1_EURUSD_1704221100,BUY,2024.01.02 18:35:00,2024.01.02 18:40:00,2024.01.02 18:45:00,2024.01.02 18:45:00,2024.01.02 18:50:00,1.09478,1.09443,1.09539,1.09539,1.09438,1.09741,0.94,0.94,0.94,95.65,94.94,1029.67,9564.89,2024.01.02 21:06:22,1.09438,STOP,-94.94,-1.000
22,P1_EURUSD_1704229800,BUY,2024.01.02 21:00:00,2024.01.02 21:05:00,2024.01.02 21:10:00,2024.01.02 21:10:00,2024.01.02 21:15:00,1.09444,1.09424,1.09466,1.09467,1.09419,1.09563,1.97,1.97,1.97,94.70,94.56,2156.50,9469.95,2024.01.02 22:59:01,1.09419,STOP,-94.56,-1.000
23,P1_EURUSD_1704237000,BUY,2024.01.02 23:00:00,2024.01.02 23:05:00,2024.01.02 23:10:00,2024.01.02 23:10:00,2024.01.02 23:15:00,1.09400,1.09390,1.09409,1.09423,1.09385,1.09499,2.46,2.46,2.46,93.75,93.48,2691.81,9375.39,2024.01.02 23:29:28,1.09385,STOP,-93.48,-1.000
24,P2_EURUSD_1704249300,SELL,2024.01.03 02:25:00,2024.01.03 02:30:00,2024.01.03 02:35:00,2024.01.03 02:35:00,2024.01.03 02:40:00,1.09488,1.09505,1.09492,1.09492,1.09510,1.09456,5.15,5.15,5.15,92.82,92.70,8916.51,9281.91,2024.01.03 03:02:36,1.09510,STOP,-92.70,-1.000
25,P1_EURUSD_1704252000,BUY,2024.01.03 03:10:00,2024.01.03 03:15:00,2024.01.03 03:20:00,2024.01.03 03:20:00,2024.01.03 03:25:00,1.09478,1.09447,1.09484,1.09488,1.09442,1.09580,1.99,1.99,1.99,91.89,91.54,2178.81,9189.21,2024.01.03 05:38:15,1.09581,TARGET,185.07,2.022
26,P2_EURUSD_1704260400,SELL,2024.01.03 05:30:00,2024.01.03 05:35:00,2024.01.03 05:40:00,2024.01.03 05:40:00,2024.01.03 05:45:00,1.09554,1.09591,1.09591,1.09591,1.09596,1.09581,18.74,3.11,3.11,93.74,15.55,3816.56,9374.28,2024.01.03 05:45:01,1.09596,STOP,-15.55,-1.000
27,P2_EURUSD_1704261000,SELL,2024.01.03 05:40:00,2024.01.03 05:45:00,2024.01.03 05:50:00,2024.01.03 05:50:00,2024.01.03 05:55:00,1.09592,1.09617,1.09598,1.09598,1.09622,1.09550,3.89,3.89,3.89,93.59,93.36,5526.72,9358.73,2024.01.03 06:02:33,1.09622,STOP,-93.36,-1.000
28,P1_EURUSD_1704264000,BUY,2024.01.03 06:30:00,2024.01.03 06:35:00,2024.01.03 06:40:00,2024.01.03 06:40:00,2024.01.03 06:45:00,1.09600,1.09595,1.09597,1.09600,1.09590,1.09620,9.26,3.63,3.63,92.65,36.30,4956.96,9265.37,2024.01.03 06:46:35,1.09590,STOP,-36.30,-1.000
29,P1_EURUSD_1704268800,BUY,2024.01.03 07:50:00,2024.01.03 07:55:00,2024.01.03 08:00:00,2024.01.03 08:00:00,2024.01.03 08:05:00,1.09524,1.09509,1.09541,1.09546,1.09504,1.09630,2.19,2.19,2.19,92.29,91.98,2399.06,9229.07,2024.01.03 10:00:42,1.09630,TARGET,183.96,2.000
30,P1_EURUSD_1704277800,BUY,2024.01.03 10:20:00,2024.01.03 10:25:00,2024.01.03 10:30:00,2024.01.03 10:30:00,2024.01.03 10:35:00,1.09581,1.09504,1.09524,1.09523,1.09499,1.09571,3.92,3.92,3.92,94.13,94.08,5586.60,9413.03,2024.01.03 10:39:43,1.09571,TARGET,188.16,2.000
31,P1_EURUSD_1704280800,BUY,2024.01.03 11:10:00,2024.01.03 11:15:00,2024.01.03 11:20:00,2024.01.03 11:20:00,2024.01.03 11:25:00,1.09427,1.09360,1.09416,1.09417,1.09355,1.09541,1.54,1.54,1.54,96.01,95.48,1685.02,9601.19,2024.01.03 11:52:33,1.09355,STOP,-95.48,-1.000
32,P1_EURUSD_1704287700,BUY,2024.01.03 13:05:00,2024.01.03 13:10:00,2024.01.03 13:15:00,2024.01.03 13:15:00,2024.01.03 13:20:00,1.09233,1.09224,1.09250,1.09250,1.09219,1.09312,3.06,3.06,3.06,95.06,94.86,3686.10,9505.71,2024.01.03 13:26:28,1.09218,STOP,-97.92,-1.032
33,P2_EURUSD_1704291600,SELL,2024.01.03 14:10:00,2024.01.03 14:15:00,2024.01.03 14:20:00,2024.01.03 14:20:00,2024.01.03 14:25:00,1.09259,1.09303,1.09270,1.09271,1.09308,1.09197,2.54,2.54,2.54,94.08,93.98,2775.48,9407.79,2024.01.03 14:39:38,1.09196,TARGET,190.50,2.027
34,P1_EURUSD_1704292800,BUY,2024.01.03 14:30:00,2024.01.03 14:35:00,2024.01.03 14:40:00,2024.01.03 14:40:00,2024.01.03 14:45:00,1.09246,1.09189,1.09205,1.09206,1.09184,1.09250,4.36,4.36,4.36,95.98,95.92,6522.76,9598.29,2024.01.03 14:53:25,1.09251,TARGET,196.20,2.045
35,P1_EURUSD_1704295500,BUY,2024.01.03 15:15:00,2024.01.03 15:20:00,2024.01.03 15:25:00,2024.01.03 15:25:00,2024.01.03 15:30:00,1.09149,1.09100,1.09212,1.09215,1.09095,1.09455,0.81,0.81,0.81,97.94,97.20,884.64,9794.49,2024.01.03 17:33:06,1.09094,STOP,-98.01,-1.008
36,P1_EURUSD_1704303600,BUY,2024.01.03 17:30:00,2024.01.03 17:35:00,2024.01.03 17:40:00,2024.01.03 17:40:00,2024.01.03 17:45:00,1.09086,1.09052,1.09086,1.09086,1.09047,1.09164,2.48,2.48,2.48,96.96,96.72,2705.33,9696.48,2024.01.03 17:45:51,1.09047,STOP,-96.72,-1.000
37,P1_EURUSD_1704304200,BUY,2024.01.03 17:40:00,2024.01.03 17:45:00,2024.01.03 17:50:00,2024.01.03 17:50:00,2024.01.03 17:55:00,1.09046,1.08987,1.08995,1.08996,1.08982,1.09024,6.85,4.33,4.33,96.00,60.62,6439.05,9599.76,2024.01.03 17:55:17,1.08982,STOP,-60.62,-1.000
38,P2_EURUSD_1704306000,SELL,2024.01.03 18:10:00,2024.01.03 18:15:00,2024.01.03 18:20:00,2024.01.03 18:20:00,2024.01.03 18:25:00,1.09111,1.09168,1.09142,1.09142,1.09173,1.09080,3.07,3.07,3.07,95.39,95.17,3701.32,9539.14,2024.01.03 18:52:28,1.09080,TARGET,190.34,2.000
39,P1_EURUSD_1704308100,BUY,2024.01.03 18:45:00,2024.01.03 18:50:00,2024.01.03 18:55:00,2024.01.03 18:55:00,2024.01.03 19:00:00,1.09093,1.09069,1.09081,1.09082,1.09064,1.09118,5.40,5.40,5.40,97.29,97.20,9671.28,9729.48,2024.01.03 19:00:58,1.09063,STOP,-102.60,-1.056
40,P1_EURUSD_1704309000,BUY,2024.01.03 19:00:00,2024.01.03 19:05:00,2024.01.03 19:10:00,2024.01.03 19:10:00,2024.01.03 19:15:00,1.09052,1.09040,1.09040,1.09042,1.09035,1.09056,13.75,3.40,3.40,96.27,23.80,4414.86,9626.88,2024.01.03 19:15:24,1.09056,TARGET,47.60,2.000
41,P2_EURUSD_1704312600,SELL,2024.01.03 20:00:00,2024.01.03 20:05:00,2024.01.03 20:10:00,2024.01.03 20:10:00,2024.01.03 20:15:00,1.09128,1.09145,1.09118,1.09118,1.09150,1.09054,3.02,3.02,3.02,96.74,96.64,3590.73,9674.48,2024.01.03 20:34:28,1.09054,TARGET,193.28,2.000
42,P2_EURUSD_1704317400,SELL,2024.01.03 21:20:00,2024.01.03 21:25:00,2024.01.03 21:30:00,2024.01.03 21:30:00,2024.01.03 21:35:00,1.09102,1.09239,1.09201,1.09202,1.09244,1.09118,2.34,2.34,2.34,98.68,98.28,2555.33,9867.76,2024.01.03 21:43:07,1.09244,STOP,-98.28,-1.000
43,P2_EURUSD_1704322200,SELL,2024.01.03 22:40:00,2024.01.03 22:45:00,2024.01.03 22:50:00,2024.01.03 22:50:00,2024.01.03 22:55:00,1.09205,1.09222,1.09188,1.09188,1.09227,1.09110,2.50,2.50,2.50,97.69,97.50,2729.70,9769.48,2024.01.03 23:02:08,1.09228,STOP,-100.00,-1.026
44,P2_EURUSD_1704324600,SELL,2024.01.03 23:20:00,2024.01.03 23:25:00,2024.01.03 23:30:00,2024.01.03 23:30:00,2024.01.03 23:35:00,1.09209,1.09232,1.09195,1.09194,1.09237,1.09108,2.24,2.24,2.24,96.69,96.32,2445.95,9669.48,2024.01.03 23:59:30,1.09240,STOP,-103.04,-1.070
45,P2_EURUSD_1704330300,SELL,2024.01.04 00:55:00,2024.01.04 01:00:00,2024.01.04 01:05:00,2024.01.04 01:05:00,2024.01.04 01:10:00,1.09217,1.09257,1.09247,1.09247,1.09262,1.09217,6.37,4.49,4.49,95.66,67.35,6810.38,9566.44,2024.01.04 01:51:53,1.09262,STOP,-67.35,-1.000
46,P1_EURUSD_1704339600,BUY,2024.01.04 03:30:00,2024.01.04 03:35:00,2024.01.04 03:40:00,2024.01.04 03:40:00,2024.01.04 03:45:00,1.09174,1.09166,1.09169,1.09172,1.09161,1.09194,8.63,3.84,3.84,94.99,42.24,5384.41,9499.09,2024.01.04 03:55:29,1.09194,TARGET,84.48,2.000
47,P2_EURUSD_1704345600,SELL,2024.01.04 05:10:00,2024.01.04 05:15:00,2024.01.04 05:20:00,2024.01.04 05:20:00,2024.01.04 05:25:00,1.09232,1.09240,1.09240,1.09240,1.09245,1.09230,19.16,3.18,3.18,95.84,15.90,3947.66,9583.57,2024.01.04 05:25:50,1.09245,STOP,-15.90,-1.000
48,P2_EURUSD_1704346500,SELL,2024.01.04 05:25:00,2024.01.04 05:30:00,2024.01.04 05:35:00,2024.01.04 05:35:00,2024.01.04 05:40:00,1.09270,1.09301,1.09272,1.09273,1.09306,1.09207,2.89,2.89,2.89,95.68,95.37,3315.98,9567.67,2024.01.04 08:19:21,1.09306,STOP,-95.37,-1.000
49,P2_EURUSD_1704356700,SELL,2024.01.04 08:15:00,2024.01.04 08:20:00,2024.01.04 08:25:00,2024.01.04 08:25:00,2024.01.04 08:30:00,1.09316,1.09333,1.09316,1.09315,1.09338,1.09269,4.11,4.11,4.11,94.72,94.53,5985.69,9472.30,2024.01.04 08:33:39,1.09268,TARGET,193.17,2.043
50,P2_EURUSD_1704358800,SELL,2024.01.04 08:50:00,2024.01.04 08:55:00,2024.01.04 09:00:00,2024.01.04 09:00:00,2024.01.04 09:05:00,1.09288,1.09326,1.09316,1.09316,1.09331,1.09286,6.44,4.50,4.50,96.65,67.50,6838.44,9665.47,2024.01.04 09:05:41,1.09331,STOP,-67.50,-1.000
51,P2_EURUSD_1704359700,SELL,2024.01.04 09:05:00,2024.01.04 09:10:00,2024.01.04 09:15:00,2024.01.04 09:15:00,2024.01.04 09:20:00,1.09348,1.09381,1.09342,1.09342,1.09386,1.09254,2.18,2.18,2.18,95.98,95.92,2383.66,9597.97,2024.01.04 09:36:51,1.09386,STOP,-95.92,-1.000
52,P2_EURUSD_1704361500,SELL,2024.01.04 09:35:00,2024.01.04 09:40:00,2024.01.04 09:45:00,2024.01.04 09:45:00,2024.01.04 09:50:00,1.09393,1.09437,1.09392,1.09392,1.09442,1.09292,1.90,1.90,1.90,95.02,95.00,2078.45,9502.05,2024.01.04 10:09:13,1.09442,STOP,-95.00,-1.000
53,P2_EURUSD_1704366000,SELL,2024.01.04 10:50:00,2024.01.04 10:55:00,2024.01.04 11:00:00,2024.01.04 11:00:00,2024.01.04 11:05:00,1.09507,1.09563,1.09516,1.09516,1.09568,1.09412,1.80,1.80,1.80,94.07,93.60,1971.29,9407.05,2024.01.04 11:18:01,1.09568,STOP,-93.60,-1.000
54,P2_EURUSD_1704369000,SELL,2024.01.04 11:40:00,2024.01.04 11:45:00,2024.01.04 11:50:00,2024.01.04 11:50:00,2024.01.04 11:55:00,1.09669,1.09691,1.09646,1.09645,1.09696,1.09543,1.82,1.82,1.82,93.13,92.82,1995.54,9313.45,2024.01.04 12:01:14,1.09697,STOP,-94.64,-1.020
55,P1_EURUSD_1704372900,BUY,2024.01.04 12:45:00,2024.01.04 12:50:00,2024.01.04 12:55:00,2024.01.04 12:55:00,2024.01.04 13:00:00,1.09572,1.09543,1.09557,1.09557,1.09538,1.09595,4.85,4.85,4.85,92.19,92.15,7940.54,9218.81,2024.01.04 13:00:31,1.09538,STOP,-92.15,-1.000
56,P1_EURUSD_1704374400,BUY,2024.01.04 13:10:00,2024.01.04 13:15:00,2024.01.04 13:20:00,2024.01.04 13:20:00,2024.01.04 13:25:00,1.09531,1.09507,1.09517,1.09517,1.09502,1.09547,6.08,4.40,4.40,91.27,66.00,6637.50,9126.66,2024.01.04 13:27:27,1.09547,TARGET,132.00,2.000
57,P1_EURUSD_1704376800,BUY,2024.01.04 13:50:00,2024.01.04 13:55:00,2024.01.04 14:00:00,2024.01.04 14:00:00,2024.01.04 14:05:00,1.09490,1.09462,1.09480,1.09481,1.09457,1.09529,3.85,3.85,3.85,92.59,92.40,5430.04,9258.66,2024.01.04 14:25:44,1.09530,TARGET,188.65,2.042
58,P2_EURUSD_1704378600,SELL,2024.01.04 14:20:00,2024.01.04 14:25:00,2024.01.04 14:30:00,2024.01.04 14:30:00,2024.01.04 14:35:00,1.09526,1.09552,1.09530,1.09530,1.09557,1.09476,3.49,3.49,3.49,94.47,94.23,4645.19,9447.31,2024.01.04 14:49:25,1.09557,STOP,-94.23,-1.000
59,P1_EURUSD_1704396900,BUY,2024.01.04 19:25:00,2024.01.04 19:30:00,2024.01.04 19:35:00,2024.01.04 19:35:00,2024.01.04 19:40:00,1.09451,1.09416,1.09476,1.09477,1.09411,1.09609,1.41,1.41,1.41,93.53,93.06,1543.63,9353.08,2024.01.05 00:01:05,1.09409,STOP,-96.87,-1.041
60,P1_EURUSD_1704418200,BUY,2024.01.05 01:20:00,2024.01.05 01:25:00,2024.01.05 01:30:00,2024.01.05 01:30:00,2024.01.05 01:35:00,1.09448,1.09441,1.09452,1.09455,1.09436,1.09493,4.87,4.87,4.87,92.56,92.53,7991.38,9256.21,2024.01.05 02:16:12,1.09493,TARGET,185.06,2.000
61,P2_EURUSD_1704421200,SELL,2024.01.05 02:10:00,2024.01.05 02:15:00,2024.01.05 02:20:00,2024.01.05 02:20:00,2024.01.05 02:25:00,1.09487,1.09503,1.09492,1.09492,1.09508,1.09460,5.90,4.65,4.65,94.41,74.40,7274.13,9441.27,2024.01.05 02:32:57,1.09508,STOP,-74.40,-1.000
62,P1_EURUSD_1704430200,BUY,2024.01.05 04:40:00,2024.01.05 04:45:00,2024.01.05 04:50:00,2024.01.05 04:50:00,2024.01.05 04:55:00,1.09485,1.09474,1.09481,1.09485,1.09469,1.09517,5.85,4.64,4.64,93.67,74.24,7240.31,9366.87,2024.01.05 04:56:29,1.09469,STOP,-74.24,-1.000
63,P1_EURUSD_1704431100,BUY,2024.01.05 04:55:00,2024.01.05 05:00:00,2024.01.05 05:05:00,2024.01.05 05:05:00,2024.01.05 05:10:00,1.09464,1.09452,1.09461,1.09464,1.09447,1.09498,5.46,4.85,4.85,92.93,82.45,7927.01,9292.63,2024.01.05 05:11:06,1.09447,STOP,-82.45,-1.000
64,P1_EURUSD_1704432600,BUY,2024.01.05 05:20:00,2024.01.05 05:25:00,2024.01.05 05:30:00,2024.01.05 05:30:00,2024.01.05 05:35:00,1.09411,1.09404,1.09408,1.09411,1.09399,1.09435,7.67,3.90,3.90,92.10,46.80,5534.06,9210.18,2024.01.05 05:45:48,1.09399,STOP,-46.80,-1.000
65,P1_EURUSD_1704433800,BUY,2024.01.05 05:40:00,2024.01.05 05:45:00,2024.01.05 05:50:00,2024.01.05 05:50:00,2024.01.05 05:55:00,1.09400,1.09389,1.09401,1.09405,1.09384,1.09447,4.36,4.36,4.36,91.63,91.56,6540.12,9163.38,2024.01.05 06:07:04,1.09384,STOP,-91.56,-1.000
66,P1_EURUSD_1704435300,BUY,2024.01.05 06:05:00,2024.01.05 06:10:00,2024.01.05 06:15:00,2024.01.05 06:15:00,2024.01.05 06:20:00,1.09384,1.09374,1.09382,1.09385,1.09369,1.09417,5.66,4.61,4.61,90.72,73.76,7127.95,9071.82,2024.01.05 06:46:37,1.09369,STOP,-73.76,-1.000
67,P1_EURUSD_1704442200,BUY,2024.01.05 08:00:00,2024.01.05 08:05:00,2024.01.05 08:10:00,2024.01.05 08:10:00,2024.01.05 08:15:00,1.09328,1.09318,1.09318,1.09322,1.09313,1.09340,9.99,3.44,3.44,89.98,30.96,4521.35,8998.06,2024.01.05 08:15:04,1.09313,STOP,-30.96,-1.000
68,P1_EURUSD_1704442800,BUY,2024.01.05 08:10:00,2024.01.05 08:15:00,2024.01.05 08:20:00,2024.01.05 08:20:00,2024.01.05 08:25:00,1.09315,1.09294,1.09297,1.09300,1.09289,1.09322,8.15,3.70,3.70,89.67,40.70,5088.20,8967.10,2024.01.05 08:25:20,1.09289,STOP,-40.70,-1.000
69,P1_EURUSD_1704444000,BUY,2024.01.05 08:30:00,2024.01.05 08:35:00,2024.01.05 08:40:00,2024.01.05 08:40:00,2024.01.05 08:45:00,1.09266,1.09245,1.09258,1.09259,1.09240,1.09297,4.69,4.69,4.69,89.26,89.11,7372.74,8926.40,2024.01.05 09:11:36,1.09297,TARGET,178.22,2.000
70,P2_EURUSD_1704446100,SELL,2024.01.05 09:05:00,2024.01.05 09:10:00,2024.01.05 09:15:00,2024.01.05 09:15:00,2024.01.05 09:20:00,1.09294,1.09314,1.09299,1.09300,1.09319,1.09262,4.79,4.79,4.79,91.05,91.01,7706.41,9104.62,2024.01.05 09:23:45,1.09320,STOP,-95.80,-1.053
71,P2_EURUSD_1704446700,SELL,2024.01.05 09:15:00,2024.01.05 09:20:00,2024.01.05 09:25:00,2024.01.05 09:25:00,2024.01.05 09:30:00,1.09318,1.09330,1.09304,1.09303,1.09335,1.09239,2.81,2.81,2.81,90.09,89.92,3142.83,9008.82,2024.01.05 09:45:40,1.09239,TARGET,179.84,2.000
72,P1_EURUSD_1704450900,BUY,2024.01.05 10:25:00,2024.01.05 10:30:00,2024.01.05 10:35:00,2024.01.05 10:35:00,2024.01.05 10:40:00,1.09164,1.09115,1.09128,1.09127,1.09110,1.09161,5.40,4.87,4.87,91.89,82.79,7943.45,9188.66,2024.01.05 10:44:01,1.09110,STOP,-82.79,-1.000
73,P2_EURUSD_1704454500,SELL,2024.01.05 11:25:00,2024.01.05 11:30:00,2024.01.05 11:35:00,2024.01.05 11:35:00,2024.01.05 11:40:00,1.09235,1.09306,1.09234,1.09235,1.09311,1.09083,1.19,1.19,1.19,91.06,90.44,1299.90,9105.87,2024.01.05 12:09:18,1.09083,TARGET,180.88,2.000
74,P2_EURUSD_1704459300,SELL,2024.01.05 12:45:00,2024.01.05 12:50:00,2024.01.05 12:55:00,2024.01.05 12:55:00,2024.01.05 13:00:00,1.09126,1.09139,1.09128,1.09128,1.09144,1.09096,5.80,4.65,4.65,92.87,74.40,7223.36,9286.75,2024.01.05 13:08:51,1.09144,STOP,-74.40,-1.000
75,P2_EURUSD_1704462600,SELL,2024.01.05 13:40:00,2024.01.05 13:45:00,2024.01.05 13:50:00,2024.01.05 13:50:00,2024.01.05 13:55:00,1.09166,1.09176,1.09134,1.09134,1.09181,1.09040,1.96,1.96,1.96,92.12,92.12,2139.03,9212.35,2024.01.05 14:05:39,1.09181,STOP,-92.12,-1.000
76,P2_EURUSD_1704470700,SELL,2024.01.05 15:55:00,2024.01.05 16:00:00,2024.01.05 16:05:00,2024.01.05 16:05:00,2024.01.05 16:10:00,1.09254,1.09335,1.09280,1.09280,1.09340,1.09160,1.52,1.52,1.52,91.20,91.20,1661.06,9120.23,2024.01.05 16:12:01,1.09340,STOP,-91.20,-1.000
77,P2_EURUSD_1704474600,SELL,2024.01.05 17:00:00,2024.01.05 17:05:00,2024.01.05 17:10:00,2024.01.05 17:10:00,2024.01.05 17:15:00,1.09901,1.09925,1.09850,1.09851,1.09930,1.09693,1.14,1.14,1.14,90.29,90.06,1252.30,9029.03,2024.01.05 17:42:34,1.09931,STOP,-91.20,-1.013
78,P1_EURUSD_1704479400,BUY,2024.01.05 18:20:00,2024.01.05 18:25:00,2024.01.05 18:30:00,2024.01.05 18:30:00,2024.01.05 18:35:00,1.09641,1.09623,1.09661,1.09661,1.09618,1.09747,2.07,2.07,2.07,89.38,89.01,2269.98,8937.83,2024.01.05 18:47:34,1.09618,STOP,-89.01,-1.000
79,P1_EURUSD_1704481800,BUY,2024.01.05 19:00:00,2024.01.05 19:05:00,2024.01.05 19:10:00,2024.01.05 19:10:00,2024.01.05 19:15:00,1.09518,1.09449,1.09492,1.09493,1.09444,1.09591,1.80,1.80,1.80,88.49,88.20,1970.87,8848.82,2024.01.05 19:30:01,1.09444,STOP,-88.20,-1.000
80,P1_EURUSD_1704485400,BUY,2024.01.05 20:00:00,2024.01.05 20:05:00,2024.01.05 20:10:00,2024.01.05 20:10:00,2024.01.05 20:15:00,1.09394,1.09383,1.09399,1.09399,1.09378,1.09441,4.17,4.17,4.17,87.61,87.57,6123.88,8760.62,2024.01.05 20:16:03,1.09378,STOP,-87.57,-1.000
81,P1_EURUSD_1704486000,BUY,2024.01.05 20:10:00,2024.01.05 20:15:00,2024.01.05 20:20:00,2024.01.05 20:20:00,2024.01.05 20:25:00,1.09372,1.09352,1.09397,1.09398,1.09347,1.09500,1.70,1.70,1.70,86.73,86.70,1859.77,8673.05,2024.01.05 20:38:25,1.09500,TARGET,173.40,2.000
82,P2_EURUSD_1704487200,SELL,2024.01.05 20:30:00,2024.01.05 20:35:00,2024.01.05 20:40:00,2024.01.05 20:40:00,2024.01.05 20:45:00,1.09486,1.09540,1.09508,1.09508,1.09545,1.09434,2.39,2.39,2.39,88.46,88.43,2617.24,8846.45,2024.01.05 20:47:20,1.09545,STOP,-88.43,-1.000
83,P2_EURUSD_1704489000,SELL,2024.01.05 21:00:00,2024.01.05 21:05:00,2024.01.05 21:10:00,2024.01.05 21:10:00,2024.01.05 21:15:00,1.09568,1.09578,1.09566,1.09565,1.09583,1.09529,4.86,4.86,4.86,87.58,87.48,7974.58,8758.02,2024.01.05 21:18:07,1.09528,TARGET,179.82,2.056
84,P1_EURUSD_1704491700,BUY,2024.01.05 21:45:00,2024.01.05 21:50:00,2024.01.05 21:55:00,2024.01.05 21:55:00,2024.01.05 22:00:00,1.09460,1.09429,1.09452,1.09453,1.09424,1.09511,3.08,3.08,3.08,89.38,89.32,3742.30,8937.84,2024.01.05 22:04:43,1.09424,STOP,-89.32,-1.000
85,P1_EURUSD_1704493200,BUY,2024.01.05 22:10:00,2024.01.05 22:15:00,2024.01.05 22:20:00,2024.01.05 22:20:00,2024.01.05 22:25:00,1.09421,1.09384,1.09406,1.09407,1.09379,1.09463,3.16,3.16,3.16,88.49,88.48,3914.52,8848.52,2024.01.05 22:32:55,1.09378,STOP,-91.64,-1.036
86,P1_EURUSD_1704494400,BUY,2024.01.05 22:30:00,2024.01.05 22:35:00,2024.01.05 22:40:00,2024.01.05 22:40:00,2024.01.05 22:45:00,1.09378,1.09372,1.09397,1.09399,1.09367,1.09463,2.73,2.73,2.73,87.57,87.36,2986.59,8756.88,2024.01.05 23:01:42,1.09366,STOP,-90.09,-1.031
87,P1_EURUSD_1704675900,BUY,2024.01.08 00:55:00,2024.01.08 01:00:00,2024.01.08 01:05:00,2024.01.08 01:05:00,2024.01.08 01:10:00,1.09420,1.09389,1.09391,1.09394,1.09384,1.09414,8.66,3.49,3.49,86.67,34.90,4635.70,8666.79,2024.01.08 01:16:00,1.09384,STOP,-34.90,-1.000
88,P2_EURUSD_1704679500,SELL,2024.01.08 01:55:00,2024.01.08 02:00:00,2024.01.08 02:05:00,2024.01.08 02:05:00,2024.01.08 02:10:00,1.09421,1.09431,1.09405,1.09405,1.09436,1.09343,2.78,2.78,2.78,86.32,86.18,3082.92,8631.89,2024.01.08 02:14:10,1.09436,STOP,-86.18,-1.000
