id,dir,entry,stop,risk,pl,R
2274,BUY,1.05128,1.05028,1.00,1.06,1.060
2275,SELL,1.05234,1.05334,1.00,-1.12,-1.120
2276,SELL,1.05409,1.05509,1.00,1.01,1.010
2277,BUY,1.05304,1.05204,1.00,1.00,1.000
2278,SELL,1.05419,1.05519,1.00,1.00,1.000
2279,BUY,1.05319,1.05219,2.00,-2.00,-1.000
2280,BUY,1.05190,1.05090,1.00,-1.10,-1.100
2281,BUY,1.05087,1.04987,1.00,-1.00,-1.000
2282,BUY,1.04986,1.04886,1.00,1.02,1.020
2283,SELL,1.05088,1.05188,1.00,1.06,1.060
2284,SELL,1.05046,1.05146,1.00,1.03,1.030
2285,BUY,1.04943,1.04843,1.00,-1.00,-1.000
2286,BUY,1.04835,1.04735,1.00,-1.02,-1.020
2287,BUY,1.04738,1.04638,1.00,-1.03,-1.030
2288,BUY,1.04641,1.04541,1.00,1.01,1.010
2289,SELL,1.04779,1.04879,1.00,1.03,1.030
2290,BUY,1.04664,1.04564,1.00,1.01,1.010
2291,SELL,1.04765,1.04865,1.00,1.12,1.120
2292,BUY,1.04647,1.04547,2.00,2.00,1.000
2293,SELL,1.04749,1.04849,2.00,-2.02,-1.010
2294,SELL,1.04871,1.04971,2.00,-2.08,-1.040
2295,SELL,1.04848,1.04948,1.00,-1.03,-1.030
2296,SELL,1.04977,1.05077,1.00,-1.05,-1.050
2297,SELL,1.05079,1.05179,1.00,-1.06,-1.060
2298,SELL,1.05197,1.05297,1.00,-1.06,-1.060
2299,BUY,1.05245,1.05145,1.00,-1.05,-1.050
2300,BUY,1.05138,1.05038,1.00,1.00,1.000
2301,SELL,1.05268,1.05368,1.00,1.00,1.000
2302,BUY,1.05129,1.05029,1.00,1.01,1.010
2303,BUY,1.05185,1.05085,1.00,1.00,1.000
2304,SELL,1.05268,1.05368,1.00,-1.04,-1.040
2305,SELL,1.05367,1.05467,1.00,1.02,1.020
2306,BUY,1.05265,1.05165,1.00,1.01,1.010
2307,SELL,1.05366,1.05466,1.00,-1.01,-1.010
2308,SELL,1.05480,1.05580,1.00,-1.03,-1.030
2309,SELL,1.05576,1.05676,1.00,1.01,1.010
2310,SELL,1.05547,1.05647,1.00,-1.03,-1.030
2311,SELL,1.05707,1.05807,1.00,1.02,1.020
2312,BUY,1.05604,1.05504,1.00,-1.03,-1.030
2313,SELL,1.05565,1.05665,1.00,1.02,1.020
2314,BUY,1.05463,1.05363,1.00,-1.00,-1.000
2315,SELL,1.05461,1.05561,1.00,1.00,1.000
2316,BUY,1.05361,1.05261,1.00,1.01,1.010
2317,SELL,1.05462,1.05562,1.00,-1.05,-1.050
2318,SELL,1.05562,1.05662,1.00,-1.01,-1.010
2319,SELL,1.05658,1.05758,1.00,-1.01,-1.010
2320,SELL,1.05752,1.05852,1.00,1.01,1.010
2321,BUY,1.05651,1.05551,1.00,-1.00,-1.000
2322,SELL,1.05627,1.05727,1.00,-1.02,-1.020
2323,SELL,1.05728,1.05828,1.00,-1.07,-1.070
2324,SELL,1.05838,1.05938,1.00,1.00,1.000
2325,SELL,1.05803,1.05903,1.00,1.02,1.020
2326,BUY,1.05575,1.05475,1.00,-1.01,-1.010
2327,BUY,1.05453,1.05353,1.00,-1.00,-1.000
2328,SELL,1.05378,1.05478,1.00,-1.02,-1.020
2329,SELL,1.05475,1.05575,1.00,1.09,1.090
2330,BUY,1.05366,1.05266,1.00,1.01,1.010
2331,SELL,1.05534,1.05634,1.00,1.00,1.000
2332,BUY,1.05361,1.05261,1.00,1.00,1.000
2333,BUY,1.05465,1.05365,1.00,-1.01,-1.010
2334,BUY,1.05368,1.05268,1.00,1.03,1.030
2335,SELL,1.05494,1.05594,1.00,-1.03,-1.030
2336,SELL,1.05523,1.05623,1.00,-1.03,-1.030
2337,SELL,1.05709,1.05809,1.00,1.00,1.000
2338,SELL,1.05726,1.05826,1.00,1.01,1.010
2339,SELL,1.05941,1.06041,1.00,1.00,1.000
2340,BUY,1.05816,1.05716,1.00,-1.00,-1.000
2341,BUY,1.05688,1.05588,1.00,1.00,1.000
2342,SELL,1.05809,1.05909,1.00,1.00,1.000
2343,BUY,1.05709,1.05609,1.00,-1.00,-1.000
2344,BUY,1.05614,1.05514,1.00,1.02,1.020
2345,SELL,1.05716,1.05816,1.00,1.03,1.030
2346,BUY,1.05613,1.05513,1.00,-1.08,-1.080
2347,SELL,1.05585,1.05685,1.00,-1.00,-1.000
2348,SELL,1.05621,1.05721,1.00,1.00,1.000
2349,BUY,1.05514,1.05414,1.00,1.04,1.040
2350,BUY,1.05569,1.05469,1.00,-1.05,-1.050
2351,SELL,1.05526,1.05626,1.00,-1.09,-1.090
2352,SELL,1.05630,1.05730,1.00,1.01,1.010
2353,BUY,1.05529,1.05429,1.00,-1.00,-1.000
2354,BUY,1.05420,1.05320,1.00,1.01,1.010
2355,SELL,1.05547,1.05647,1.00,-1.07,-1.070
2356,SELL,1.05647,1.05747,1.00,-1.02,-1.020
2357,SELL,1.05744,1.05844,1.00,-1.00,-1.000
2358,BUY,1.05772,1.05672,1.00,-1.66,-1.660
2359,SELL,1.05719,1.05819,1.00,1.00,1.000
2360,BUY,1.05578,1.05478,1.00,-1.04,-1.040
2361,BUY,1.05435,1.05335,1.00,-1.00,-1.000
2362,BUY,1.05341,1.05241,1.00,1.08,1.080
2363,BUY,1.05393,1.05293,1.00,-1.05,-1.050
2364,BUY,1.05204,1.05104,1.00,1.01,1.010
2365,SELL,1.05310,1.05410,1.00,1.01,1.010
2366,BUY,1.05209,1.05109,1.00,-1.02,-1.020
2367,BUY,1.05112,1.05012,1.00,1.02,1.020
2368,SELL,1.05214,1.05314,1.00,1.02,1.020
2369,BUY,1.05051,1.04951,1.00,1.00,1.000
2370,SELL,1.05162,1.05262,1.00,-1.02,-1.020
2371,SELL,1.05268,1.05368,1.00,-1.03,-1.030
2372,SELL,1.05366,1.05466,1.00,1.01,1.010
2373,BUY,1.05229,1.05129,1.00,-1.00,-1.000
2374,BUY,1.05133,1.05033,1.00,-1.02,-1.020
2375,BUY,1.05035,1.04935,1.00,1.00,1.000
2376,SELL,1.05076,1.05176,1.00,1.01,1.010
2377,BUY,1.04975,1.04875,1.00,-1.00,-1.000
2378,BUY,1.04879,1.04779,1.00,-1.03,-1.030
2379,BUY,1.04781,1.04681,1.00,-1.00,-1.000
2380,BUY,1.04681,1.04581,1.00,1.03,1.030
2381,SELL,1.04787,1.04887,1.00,1.03,1.030
2382,BUY,1.04684,1.04584,1.00,1.01,1.010
2383,SELL,1.04818,1.04918,1.00,-1.00,-1.000
2384,BUY,1.04897,1.04797,1.00,1.00,1.000
2385,SELL,1.04997,1.05097,1.00,-1.05,-1.050
2386,BUY,1.05091,1.04991,1.00,-1.00,-1.000
2387,BUY,1.04897,1.04797,1.00,1.01,1.010
2388,SELL,1.05078,1.05178,1.00,1.01,1.010
2389,BUY,1.04977,1.04877,1.00,1.01,1.010
2390,SELL,1.05078,1.05178,1.00,-1.03,-1.030
2391,SELL,1.05198,1.05298,1.00,-1.02,-1.020
2392,SELL,1.05303,1.05403,1.00,1.00,1.000
2393,BUY,1.05203,1.05103,1.00,-1.00,-1.000
2394,BUY,1.05100,1.05000,1.00,1.03,1.030
2395,SELL,1.05255,1.05355,1.00,1.28,1.280
2396,BUY,1.05127,1.05027,1.00,-1.00,-1.000
2397,BUY,1.04963,1.04863,1.00,1.00,1.000
2398,SELL,1.05138,1.05238,1.00,1.01,1.010
2399,SELL,1.05111,1.05211,1.00,-1.00,-1.000
2400,SELL,1.05224,1.05324,1.00,1.01,1.010
2401,BUY,1.05117,1.05017,1.00,1.01,1.010
2402,SELL,1.05254,1.05354,1.00,-1.00,-1.000
2403,SELL,1.05349,1.05449,1.00,1.01,1.010
2404,BUY,1.05208,1.05108,1.00,-1.00,-1.000
2405,SELL,1.05117,1.05217,1.00,1.00,1.000
2406,SELL,1.05038,1.05138,1.00,1.00,1.000
2407,SELL,1.04972,1.05072,1.00,-1.01,-1.010
2408,SELL,1.05230,1.05330,1.00,1.00,1.000
2409,BUY,1.05130,1.05030,1.00,-1.04,-1.040
2410,BUY,1.04990,1.04890,1.00,-1.00,-1.000
2411,BUY,1.04866,1.04766,1.00,1.00,1.000
2412,SELL,1.04992,1.05092,1.00,-1.01,-1.010
2413,BUY,1.05021,1.04921,1.00,1.00,1.000
2414,BUY,1.05071,1.04971,1.00,-1.03,-1.030
2415,BUY,1.04927,1.04827,1.00,-1.02,-1.020
2416,BUY,1.04830,1.04730,1.00,-1.01,-1.010
2417,BUY,1.04735,1.04635,1.00,1.01,1.010
2418,SELL,1.04867,1.04967,1.00,-1.01,-1.010
2419,SELL,1.04964,1.05064,1.00,-1.35,-1.350
2420,SELL,1.05058,1.05158,1.00,-1.05,-1.050
2421,SELL,1.05144,1.05244,1.00,-1.03,-1.030
2422,SELL,1.05265,1.05365,1.00,-1.00,-1.000
2423,SELL,1.05367,1.05467,1.00,1.00,1.000
2424,BUY,1.05267,1.05167,1.00,1.02,1.020
2425,SELL,1.05369,1.05469,1.00,1.05,1.050
2426,BUY,1.05234,1.05134,1.00,1.00,1.000
2427,BUY,1.05241,1.05141,1.00,1.03,1.030
2428,BUY,1.05374,1.05274,1.00,-1.01,-1.010
2429,BUY,1.05278,1.05178,1.00,-1.07,-1.070
2430,BUY,1.05157,1.05057,1.00,1.00,1.000
2431,SELL,1.05257,1.05357,1.00,1.01,1.010
2432,BUY,1.05156,1.05056,1.00,-1.02,-1.020
2433,BUY,1.05060,1.04960,1.00,1.00,1.000
2434,SELL,1.05155,1.05255,1.00,-1.01,-1.010
2435,SELL,1.05323,1.05423,1.00,-1.02,-1.020
2436,SELL,1.05420,1.05520,1.00,1.00,1.000
2437,BUY,1.05308,1.05208,1.00,1.03,1.030
2438,SELL,1.05422,1.05522,1.00,-1.04,-1.040
2439,SELL,1.05518,1.05618,1.00,-1.02,-1.020
2440,SELL,1.05604,1.05704,1.00,1.00,1.000
2441,BUY,1.05504,1.05404,1.00,1.01,1.010
2442,SELL,1.05612,1.05712,1.00,-1.00,-1.000
2443,SELL,1.05720,1.05820,1.00,-1.11,-1.110
2444,SELL,1.05845,1.05945,1.00,1.00,1.000
2445,BUY,1.05729,1.05629,1.00,-1.02,-1.020
2446,BUY,1.05632,1.05532,1.00,-1.02,-1.020
2447,BUY,1.05513,1.05413,1.00,1.00,1.000
2448,SELL,1.05626,1.05726,1.00,-1.00,-1.000
2449,SELL,1.05699,1.05799,1.00,1.02,1.020
2450,SELL,1.05691,1.05791,1.00,1.01,1.010
2451,BUY,1.05582,1.05482,1.00,1.00,1.000
2452,SELL,1.05732,1.05832,1.00,-1.01,-1.010
2453,SELL,1.05836,1.05936,1.00,-1.07,-1.070
2454,BUY,1.05696,1.05596,1.00,1.00,1.000
2455,SELL,1.05838,1.05938,1.00,-1.01,-1.010
2456,SELL,1.05935,1.06035,1.00,1.00,1.000
2457,SELL,1.05817,1.05917,1.00,1.00,1.000
2458,SELL,1.05799,1.05899,1.00,-1.00,-1.000
2459,SELL,1.05894,1.05994,1.00,-1.08,-1.080
2460,SELL,1.06253,1.06353,1.00,1.03,1.030
2461,SELL,1.06193,1.06293,1.00,1.01,1.010
2462,BUY,1.06092,1.05992,1.00,-1.17,-1.170
2463,SELL,1.06064,1.06164,1.00,1.04,1.040
2464,BUY,1.05960,1.05860,1.00,-1.27,-1.270
2465,BUY,1.05848,1.05748,1.00,-1.03,-1.030
2466,BUY,1.05774,1.05674,1.00,1.00,1.000
2467,BUY,1.05736,1.05636,1.00,1.00,1.000
2468,SELL,1.05838,1.05938,1.00,1.08,1.080
2469,BUY,1.05730,1.05630,1.00,1.01,1.010
2470,SELL,1.05863,1.05963,1.00,1.01,1.010
2471,BUY,1.05729,1.05629,1.00,-1.08,-1.080
2472,BUY,1.05590,1.05490,1.00,-1.04,-1.040
2473,BUY,1.05462,1.05362,1.00,1.01,1.010
2474,SELL,1.05563,1.05663,1.00,-1.01,-1.010
2475,SELL,1.05659,1.05759,1.00,1.00,1.000
2476,BUY,1.05559,1.05459,1.00,1.00,1.000
2477,SELL,1.05674,1.05774,1.00,1.01,1.010
2478,BUY,1.05573,1.05473,1.00,-1.01,-1.010
2479,SELL,1.05579,1.05679,1.00,1.00,1.000
2480,BUY,1.05612,1.05512,1.00,-1.00,-1.000
2481,BUY,1.05461,1.05361,1.00,-1.01,-1.010
2482,BUY,1.05425,1.05325,1.00,1.01,1.010
2483,SELL,1.05531,1.05631,1.00,-1.13,-1.130
2484,SELL,1.05637,1.05737,1.00,-1.05,-1.050
2485,BUY,1.05676,1.05576,1.00,1.00,1.000
2486,SELL,1.05776,1.05876,1.00,1.00,1.000
2487,BUY,1.05633,1.05533,1.00,1.00,1.000
2488,SELL,1.05753,1.05853,1.00,-1.01,-1.010
2489,SELL,1.05851,1.05951,1.00,1.02,1.020
2490,BUY,1.05708,1.05608,1.00,-1.01,-1.010
2491,BUY,1.05521,1.05421,1.00,0.99,0.990
2492,BUY,1.05483,1.05383,1.00,-1.00,-1.000
2493,BUY,1.05331,1.05231,1.00,-1.00,-1.000
2494,BUY,1.05236,1.05136,1.00,1.01,1.010
2495,BUY,1.05281,1.05181,1.00,-1.00,-1.000
2496,BUY,1.05180,1.05080,1.00,1.01,1.010
2497,SELL,1.05258,1.05358,1.00,1.15,1.150
2498,BUY,1.05143,1.05043,1.00,-1.00,-1.000
2499,SELL,1.05106,1.05206,1.00,1.00,1.000
2500,BUY,1.05006,1.04906,1.00,1.05,1.050
2501,SELL,1.05167,1.05267,2.00,-2.00,-1.000
2502,BUY,1.05204,1.05104,1.00,-1.00,-1.000
2503,BUY,1.05106,1.05006,1.00,-1.02,-1.020
2504,BUY,1.05009,1.04909,1.00,-1.01,-1.010
2505,BUY,1.04915,1.04815,1.00,1.04,1.040
2506,SELL,1.05027,1.05127,1.00,-1.01,-1.010
2507,SELL,1.05091,1.05191,1.00,1.00,1.000
2508,BUY,1.04990,1.04890,1.00,-1.01,-1.010
2509,SELL,1.04954,1.05054,1.00,-1.00,-1.000
2510,SELL,1.05144,1.05244,1.00,1.00,1.000
2511,BUY,1.05021,1.04921,1.00,1.00,1.000
2512,SELL,1.05155,1.05255,1.00,-1.26,-1.260
2513,BUY,1.05047,1.04947,1.00,1.02,1.020
2514,SELL,1.05231,1.05331,1.00,-1.03,-1.030
2515,SELL,1.05330,1.05430,1.00,1.02,1.020
2516,BUY,1.05228,1.05128,1.00,-1.07,-1.070
2517,BUY,1.05128,1.05028,1.00,-1.03,-1.030
2518,BUY,1.05028,1.04928,1.00,-1.04,-1.040
2519,BUY,1.04928,1.04828,1.00,1.00,1.000
2520,SELL,1.05033,1.05133,1.00,1.00,1.000
2521,BUY,1.04924,1.04824,1.00,-1.00,-1.000
2522,BUY,1.04828,1.04728,1.00,1.01,1.010
2523,SELL,1.04929,1.05029,1.00,-1.04,-1.040
2524,SELL,1.05068,1.05168,1.00,1.01,1.010
2525,SELL,1.04935,1.05035,1.00,1.00,1.000
2526,BUY,1.04944,1.04844,1.00,1.00,1.000
2527,SELL,1.05236,1.05336,1.00,1.00,1.000
2528,BUY,1.05117,1.05017,1.00,-1.02,-1.020
2529,BUY,1.04949,1.04849,1.00,-1.10,-1.100
2530,BUY,1.04844,1.04744,1.00,1.01,1.010
2531,BUY,1.04801,1.04701,1.00,1.00,1.000
2532,SELL,1.04864,1.04964,1.00,-1.03,-1.030
2533,SELL,1.04989,1.05089,1.00,1.00,1.000
2534,BUY,1.04889,1.04789,1.00,-1.01,-1.010
2535,BUY,1.04792,1.04692,1.00,1.03,1.030
2536,SELL,1.04895,1.04995,1.00,1.07,1.070
2537,BUY,1.04788,1.04688,1.00,1.01,1.010
2538,SELL,1.04889,1.04989,1.00,-1.03,-1.030
2539,SELL,1.04976,1.05076,1.00,-1.00,-1.000
2540,SELL,1.05108,1.05208,1.00,-1.03,-1.030
2541,BUY,1.05142,1.05042,1.00,-1.00,-1.000
2542,BUY,1.05046,1.04946,1.00,-1.05,-1.050
2543,BUY,1.04945,1.04845,1.00,-1.02,-1.020
2544,BUY,1.04843,1.04743,1.00,-1.04,-1.040
2545,BUY,1.04773,1.04673,1.00,-1.04,-1.040
2546,BUY,1.04698,1.04598,1.00,1.00,1.000
2547,SELL,1.04806,1.04906,1.00,-1.07,-1.070
2548,SELL,1.04932,1.05032,1.00,-1.00,-1.000
2549,SELL,1.05032,1.05132,1.00,-1.00,-1.000
2550,BUY,1.05124,1.05024,1.00,-1.00,-1.000
